Date,Date_ID,Weekday_ID,Weekday_Desc,Week_ID,Week_Name,Week_Desc,Month_ID,Fiscal_Period_ID,Month_Name,Month_Desc,Calendar_Quarter_ID,Calendar_Quarter_Name,Calendar_Quarter_Desc,Calendar_Year_ID
9/4/2019,20190904,3,Wednesday,36,W36,Week 36,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/5/2019,20190905,4,Thursday,36,W36,Week 36,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/6/2019,20190906,5,Friday,36,W36,Week 36,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/7/2019,20190907,6,Saturday,36,W36,Week 36,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/8/2019,20190908,7,Sunday,36,W36,Week 36,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/9/2019,20190909,1,Monday,37,W37,Week 37,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/10/2019,20190910,2,Tuesday,37,W37,Week 37,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/11/2019,20190911,3,Wednesday,37,W37,Week 37,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/12/2019,20190912,4,Thursday,37,W37,Week 37,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/13/2019,20190913,5,Friday,37,W37,Week 37,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/14/2019,20190914,6,Saturday,37,W37,Week 37,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/15/2019,20190915,7,Sunday,37,W37,Week 37,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/16/2019,20190916,1,Monday,38,W38,Week 38,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/17/2019,20190917,2,Tuesday,38,W38,Week 38,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/18/2019,20190918,3,Wednesday,38,W38,Week 38,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/19/2019,20190919,4,Thursday,38,W38,Week 38,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/20/2019,20190920,5,Friday,38,W38,Week 38,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/21/2019,20190921,6,Saturday,38,W38,Week 38,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/22/2019,20190922,7,Sunday,38,W38,Week 38,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/23/2019,20190923,1,Monday,39,W39,Week 39,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/24/2019,20190924,2,Tuesday,39,W39,Week 39,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/25/2019,20190925,3,Wednesday,39,W39,Week 39,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/26/2019,20190926,4,Thursday,39,W39,Week 39,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/27/2019,20190927,5,Friday,39,W39,Week 39,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/28/2019,20190928,6,Saturday,39,W39,Week 39,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/29/2019,20190929,7,Sunday,39,W39,Week 39,9,9,September,19-Sep,3,Q3,Quarter 3,2019
9/30/2019,20190930,1,Monday,40,W40,Week 40,9,9,September,19-Sep,3,Q3,Quarter 3,2019
10/1/2019,20191001,2,Tuesday,40,W40,Week 40,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/2/2019,20191002,3,Wednesday,40,W40,Week 40,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/3/2019,20191003,4,Thursday,40,W40,Week 40,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/4/2019,20191004,5,Friday,40,W40,Week 40,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/5/2019,20191005,6,Saturday,40,W40,Week 40,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/6/2019,20191006,7,Sunday,40,W40,Week 40,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/7/2019,20191007,1,Monday,41,W41,Week 41,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/8/2019,20191008,2,Tuesday,41,W41,Week 41,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/9/2019,20191009,3,Wednesday,41,W41,Week 41,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/10/2019,20191010,4,Thursday,41,W41,Week 41,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/11/2019,20191011,5,Friday,41,W41,Week 41,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/12/2019,20191012,6,Saturday,41,W41,Week 41,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/13/2019,20191013,7,Sunday,41,W41,Week 41,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/14/2019,20191014,1,Monday,42,W42,Week 42,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/15/2019,20191015,2,Tuesday,42,W42,Week 42,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/16/2019,20191016,3,Wednesday,42,W42,Week 42,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/17/2019,20191017,4,Thursday,42,W42,Week 42,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/18/2019,20191018,5,Friday,42,W42,Week 42,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/19/2019,20191019,6,Saturday,42,W42,Week 42,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/20/2019,20191020,7,Sunday,42,W42,Week 42,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/21/2019,20191021,1,Monday,43,W43,Week 43,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/22/2019,20191022,2,Tuesday,43,W43,Week 43,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/23/2019,20191023,3,Wednesday,43,W43,Week 43,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/24/2019,20191024,4,Thursday,43,W43,Week 43,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/25/2019,20191025,5,Friday,43,W43,Week 43,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/26/2019,20191026,6,Saturday,43,W43,Week 43,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/27/2019,20191027,7,Sunday,43,W43,Week 43,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/28/2019,20191028,1,Monday,44,W44,Week 44,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/29/2019,20191029,2,Tuesday,44,W44,Week 44,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/30/2019,20191030,3,Wednesday,44,W44,Week 44,10,10,October,19-Oct,4,Q4,Quarter 4,2019
10/31/2019,20191031,4,Thursday,44,W44,Week 44,10,10,October,19-Oct,4,Q4,Quarter 4,2019
11/1/2019,20191101,5,Friday,44,W44,Week 44,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/2/2019,20191102,6,Saturday,44,W44,Week 44,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/3/2019,20191103,7,Sunday,44,W44,Week 44,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/4/2019,20191104,1,Monday,45,W45,Week 45,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/5/2019,20191105,2,Tuesday,45,W45,Week 45,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/6/2019,20191106,3,Wednesday,45,W45,Week 45,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/7/2019,20191107,4,Thursday,45,W45,Week 45,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/8/2019,20191108,5,Friday,45,W45,Week 45,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/9/2019,20191109,6,Saturday,45,W45,Week 45,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/10/2019,20191110,7,Sunday,45,W45,Week 45,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/11/2019,20191111,1,Monday,46,W46,Week 46,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/12/2019,20191112,2,Tuesday,46,W46,Week 46,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/13/2019,20191113,3,Wednesday,46,W46,Week 46,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/14/2019,20191114,4,Thursday,46,W46,Week 46,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/15/2019,20191115,5,Friday,46,W46,Week 46,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/16/2019,20191116,6,Saturday,46,W46,Week 46,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/17/2019,20191117,7,Sunday,46,W46,Week 46,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/18/2019,20191118,1,Monday,47,W47,Week 47,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/19/2019,20191119,2,Tuesday,47,W47,Week 47,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/20/2019,20191120,3,Wednesday,47,W47,Week 47,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/21/2019,20191121,4,Thursday,47,W47,Week 47,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/22/2019,20191122,5,Friday,47,W47,Week 47,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/23/2019,20191123,6,Saturday,47,W47,Week 47,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/24/2019,20191124,7,Sunday,47,W47,Week 47,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/25/2019,20191125,1,Monday,48,W48,Week 48,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/26/2019,20191126,2,Tuesday,48,W48,Week 48,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/27/2019,20191127,3,Wednesday,48,W48,Week 48,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/28/2019,20191128,4,Thursday,48,W48,Week 48,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/29/2019,20191129,5,Friday,48,W48,Week 48,11,11,November,19-Nov,4,Q4,Quarter 4,2019
11/30/2019,20191130,6,Saturday,48,W48,Week 48,11,11,November,19-Nov,4,Q4,Quarter 4,2019
12/1/2019,20191201,7,Sunday,48,W48,Week 48,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/2/2019,20191202,1,Monday,49,W49,Week 49,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/3/2019,20191203,2,Tuesday,49,W49,Week 49,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/4/2019,20191204,3,Wednesday,49,W49,Week 49,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/5/2019,20191205,4,Thursday,49,W49,Week 49,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/6/2019,20191206,5,Friday,49,W49,Week 49,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/7/2019,20191207,6,Saturday,49,W49,Week 49,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/8/2019,20191208,7,Sunday,49,W49,Week 49,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/9/2019,20191209,1,Monday,50,W50,Week 50,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/10/2019,20191210,2,Tuesday,50,W50,Week 50,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/11/2019,20191211,3,Wednesday,50,W50,Week 50,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/12/2019,20191212,4,Thursday,50,W50,Week 50,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/13/2019,20191213,5,Friday,50,W50,Week 50,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/14/2019,20191214,6,Saturday,50,W50,Week 50,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/15/2019,20191215,7,Sunday,50,W50,Week 50,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/16/2019,20191216,1,Monday,51,W51,Week 51,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/17/2019,20191217,2,Tuesday,51,W51,Week 51,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/18/2019,20191218,3,Wednesday,51,W51,Week 51,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/19/2019,20191219,4,Thursday,51,W51,Week 51,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/20/2019,20191220,5,Friday,51,W51,Week 51,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/21/2019,20191221,6,Saturday,51,W51,Week 51,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/22/2019,20191222,7,Sunday,51,W51,Week 51,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/23/2019,20191223,1,Monday,52,W52,Week 52,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/24/2019,20191224,2,Tuesday,52,W52,Week 52,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/25/2019,20191225,3,Wednesday,52,W52,Week 52,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/26/2019,20191226,4,Thursday,52,W52,Week 52,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/27/2019,20191227,5,Friday,52,W52,Week 52,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/28/2019,20191228,6,Saturday,52,W52,Week 52,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/29/2019,20191229,7,Sunday,52,W52,Week 52,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/30/2019,20191230,1,Monday,53,W53,Week 53,12,12,December,19-Dec,4,Q4,Quarter 4,2019
12/31/2019,20191231,2,Tuesday,53,W53,Week 53,12,12,December,19-Dec,4,Q4,Quarter 4,2019
1/1/2020,20200101,3,Wednesday,1,W01,Week 01,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/2/2020,20200102,4,Thursday,1,W01,Week 01,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/3/2020,20200103,5,Friday,1,W01,Week 01,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/4/2020,20200104,6,Saturday,1,W01,Week 01,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/5/2020,20200105,7,Sunday,1,W01,Week 01,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/6/2020,20200106,1,Monday,2,W02,Week 02,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/7/2020,20200107,2,Tuesday,2,W02,Week 02,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/8/2020,20200108,3,Wednesday,2,W02,Week 02,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/9/2020,20200109,4,Thursday,2,W02,Week 02,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/10/2020,20200110,5,Friday,2,W02,Week 02,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/11/2020,20200111,6,Saturday,2,W02,Week 02,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/12/2020,20200112,7,Sunday,2,W02,Week 02,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/13/2020,20200113,1,Monday,3,W03,Week 03,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/14/2020,20200114,2,Tuesday,3,W03,Week 03,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/15/2020,20200115,3,Wednesday,3,W03,Week 03,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/16/2020,20200116,4,Thursday,3,W03,Week 03,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/17/2020,20200117,5,Friday,3,W03,Week 03,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/18/2020,20200118,6,Saturday,3,W03,Week 03,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/19/2020,20200119,7,Sunday,3,W03,Week 03,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/20/2020,20200120,1,Monday,4,W04,Week 04,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/21/2020,20200121,2,Tuesday,4,W04,Week 04,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/22/2020,20200122,3,Wednesday,4,W04,Week 04,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/23/2020,20200123,4,Thursday,4,W04,Week 04,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/24/2020,20200124,5,Friday,4,W04,Week 04,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/25/2020,20200125,6,Saturday,4,W04,Week 04,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/26/2020,20200126,7,Sunday,4,W04,Week 04,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/27/2020,20200127,1,Monday,5,W05,Week 05,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/28/2020,20200128,2,Tuesday,5,W05,Week 05,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/29/2020,20200129,3,Wednesday,5,W05,Week 05,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/30/2020,20200130,4,Thursday,5,W05,Week 05,1,1,January,20-Jan,1,Q1,Quarter 1,2020
1/31/2020,20200131,5,Friday,5,W05,Week 05,1,1,January,20-Jan,1,Q1,Quarter 1,2020
2/1/2020,20200201,6,Saturday,5,W05,Week 05,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/2/2020,20200202,7,Sunday,5,W05,Week 05,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/3/2020,20200203,1,Monday,6,W06,Week 06,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/4/2020,20200204,2,Tuesday,6,W06,Week 06,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/5/2020,20200205,3,Wednesday,6,W06,Week 06,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/6/2020,20200206,4,Thursday,6,W06,Week 06,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/7/2020,20200207,5,Friday,6,W06,Week 06,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/8/2020,20200208,6,Saturday,6,W06,Week 06,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/9/2020,20200209,7,Sunday,6,W06,Week 06,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/10/2020,20200210,1,Monday,7,W07,Week 07,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/11/2020,20200211,2,Tuesday,7,W07,Week 07,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/12/2020,20200212,3,Wednesday,7,W07,Week 07,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/13/2020,20200213,4,Thursday,7,W07,Week 07,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/14/2020,20200214,5,Friday,7,W07,Week 07,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/15/2020,20200215,6,Saturday,7,W07,Week 07,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/16/2020,20200216,7,Sunday,7,W07,Week 07,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/17/2020,20200217,1,Monday,8,W08,Week 08,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/18/2020,20200218,2,Tuesday,8,W08,Week 08,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/19/2020,20200219,3,Wednesday,8,W08,Week 08,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/20/2020,20200220,4,Thursday,8,W08,Week 08,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/21/2020,20200221,5,Friday,8,W08,Week 08,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/22/2020,20200222,6,Saturday,8,W08,Week 08,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/23/2020,20200223,7,Sunday,8,W08,Week 08,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/24/2020,20200224,1,Monday,9,W09,Week 09,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/25/2020,20200225,2,Tuesday,9,W09,Week 09,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/26/2020,20200226,3,Wednesday,9,W09,Week 09,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/27/2020,20200227,4,Thursday,9,W09,Week 09,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/28/2020,20200228,5,Friday,9,W09,Week 09,2,2,February,20-Feb,1,Q1,Quarter 1,2020
2/29/2020,20200229,6,Saturday,9,W09,Week 09,2,2,February,20-Feb,1,Q1,Quarter 1,2020
3/1/2020,20200301,7,Sunday,9,W09,Week 09,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/2/2020,20200302,1,Monday,10,W10,Week 10,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/3/2020,20200303,2,Tuesday,10,W10,Week 10,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/4/2020,20200304,3,Wednesday,10,W10,Week 10,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/5/2020,20200305,4,Thursday,10,W10,Week 10,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/6/2020,20200306,5,Friday,10,W10,Week 10,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/7/2020,20200307,6,Saturday,10,W10,Week 10,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/8/2020,20200308,7,Sunday,10,W10,Week 10,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/9/2020,20200309,1,Monday,11,W11,Week 11,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/10/2020,20200310,2,Tuesday,11,W11,Week 11,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/11/2020,20200311,3,Wednesday,11,W11,Week 11,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/12/2020,20200312,4,Thursday,11,W11,Week 11,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/13/2020,20200313,5,Friday,11,W11,Week 11,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/14/2020,20200314,6,Saturday,11,W11,Week 11,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/15/2020,20200315,7,Sunday,11,W11,Week 11,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/16/2020,20200316,1,Monday,12,W12,Week 12,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/17/2020,20200317,2,Tuesday,12,W12,Week 12,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/18/2020,20200318,3,Wednesday,12,W12,Week 12,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/19/2020,20200319,4,Thursday,12,W12,Week 12,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/20/2020,20200320,5,Friday,12,W12,Week 12,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/21/2020,20200321,6,Saturday,12,W12,Week 12,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/22/2020,20200322,7,Sunday,12,W12,Week 12,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/23/2020,20200323,1,Monday,13,W13,Week 13,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/24/2020,20200324,2,Tuesday,13,W13,Week 13,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/25/2020,20200325,3,Wednesday,13,W13,Week 13,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/26/2020,20200326,4,Thursday,13,W13,Week 13,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/27/2020,20200327,5,Friday,13,W13,Week 13,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/28/2020,20200328,6,Saturday,13,W13,Week 13,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/29/2020,20200329,7,Sunday,13,W13,Week 13,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/30/2020,20200330,1,Monday,14,W14,Week 14,3,3,March,20-Mar,1,Q1,Quarter 1,2020
3/31/2020,20200331,2,Tuesday,14,W14,Week 14,3,3,March,20-Mar,1,Q1,Quarter 1,2020
4/1/2020,20200401,3,Wednesday,14,W14,Week 14,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/2/2020,20200402,4,Thursday,14,W14,Week 14,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/3/2020,20200403,5,Friday,14,W14,Week 14,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/4/2020,20200404,6,Saturday,14,W14,Week 14,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/5/2020,20200405,7,Sunday,14,W14,Week 14,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/6/2020,20200406,1,Monday,15,W15,Week 15,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/7/2020,20200407,2,Tuesday,15,W15,Week 15,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/8/2020,20200408,3,Wednesday,15,W15,Week 15,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/9/2020,20200409,4,Thursday,15,W15,Week 15,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/10/2020,20200410,5,Friday,15,W15,Week 15,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/11/2020,20200411,6,Saturday,15,W15,Week 15,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/12/2020,20200412,7,Sunday,15,W15,Week 15,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/13/2020,20200413,1,Monday,16,W16,Week 16,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/14/2020,20200414,2,Tuesday,16,W16,Week 16,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/15/2020,20200415,3,Wednesday,16,W16,Week 16,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/16/2020,20200416,4,Thursday,16,W16,Week 16,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/17/2020,20200417,5,Friday,16,W16,Week 16,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/18/2020,20200418,6,Saturday,16,W16,Week 16,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/19/2020,20200419,7,Sunday,16,W16,Week 16,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/20/2020,20200420,1,Monday,17,W17,Week 17,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/21/2020,20200421,2,Tuesday,17,W17,Week 17,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/22/2020,20200422,3,Wednesday,17,W17,Week 17,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/23/2020,20200423,4,Thursday,17,W17,Week 17,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/24/2020,20200424,5,Friday,17,W17,Week 17,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/25/2020,20200425,6,Saturday,17,W17,Week 17,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/26/2020,20200426,7,Sunday,17,W17,Week 17,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/27/2020,20200427,1,Monday,18,W18,Week 18,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/28/2020,20200428,2,Tuesday,18,W18,Week 18,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/29/2020,20200429,3,Wednesday,18,W18,Week 18,4,4,April,20-Apr,2,Q2,Quarter 2,2020
4/30/2020,20200430,4,Thursday,18,W18,Week 18,4,4,April,20-Apr,2,Q2,Quarter 2,2020
5/1/2020,20200501,5,Friday,18,W18,Week 18,5,5,May,20-May,2,Q2,Quarter 2,2020
5/2/2020,20200502,6,Saturday,18,W18,Week 18,5,5,May,20-May,2,Q2,Quarter 2,2020
5/3/2020,20200503,7,Sunday,18,W18,Week 18,5,5,May,20-May,2,Q2,Quarter 2,2020
5/4/2020,20200504,1,Monday,19,W19,Week 19,5,5,May,20-May,2,Q2,Quarter 2,2020
5/5/2020,20200505,2,Tuesday,19,W19,Week 19,5,5,May,20-May,2,Q2,Quarter 2,2020
5/6/2020,20200506,3,Wednesday,19,W19,Week 19,5,5,May,20-May,2,Q2,Quarter 2,2020
5/7/2020,20200507,4,Thursday,19,W19,Week 19,5,5,May,20-May,2,Q2,Quarter 2,2020
5/8/2020,20200508,5,Friday,19,W19,Week 19,5,5,May,20-May,2,Q2,Quarter 2,2020
